id,programming,health,shopping,news,travel
5589,True,False,False,False,False
5590,False,True,True,True,False
5591,False,True,False,True,False
5592,True,True,False,True,False
5593,False,True,False,True,False
5594,False,False,True,False,True
5595,True,True,True,True,False
5596,False,True,False,True,True
5597,True,True,False,True,True
5598,False,True,False,True,False
5599,False,True,False,False,False
5600,False,True,False,True,False
5601,True,True,False,True,False
5602,False,False,False,True,False
5603,True,False,True,False,False
5604,False,True,True,True,True
5605,True,False,True,True,False
5606,False,True,True,True,True
5607,False,False,False,False,False
5608,False,True,False,True,False
5609,False,False,False,True,False
5610,False,True,False,False,False
5611,False,True,False,True,False
5612,False,True,True,False,False
5613,False,True,False,True,False
5614,False,True,False,True,False
5615,True,True,True,True,False
5616,False,False,True,True,True
5617,False,False,True,True,False
5618,True,True,True,True,True
5619,True,True,False,True,False
5620,True,False,True,False,False
5621,True,True,True,True,False
5622,True,True,False,True,False
5623,False,True,True,True,False
5624,False,True,False,False,False
5625,True,False,False,False,False
5626,False,True,False,False,False
5627,False,False,False,True,False
5628,False,False,True,False,False
5629,False,True,False,False,True
5630,False,False,False,False,False
5631,False,False,True,True,False
5632,True,False,False,True,True
5633,True,True,False,False,False
5634,False,False,False,True,True
5635,True,False,True,True,False
5636,True,True,True,False,False
5637,False,True,True,True,False
5638,False,True,False,False,False
5639,False,True,True,True,False
5640,True,True,True,True,False
5641,False,True,False,True,False
5642,False,False,False,True,False
5643,True,False,True,True,False
5644,False,True,False,True,False
5645,False,True,False,False,False
5646,False,False,True,True,False
5647,False,True,True,True,False
5648,False,False,False,True,False
5649,False,True,True,True,False
5650,True,True,False,True,False
5651,True,True,False,True,False
5652,False,True,False,True,False
5653,True,True,True,False,False
5654,False,True,False,False,False
5655,False,True,False,True,False
5656,True,True,True,False,False
5657,True,True,True,True,False
5658,False,True,False,False,False
5659,False,True,True,True,False
5660,True,True,False,False,False
5661,True,False,False,True,False
5662,False,False,False,True,True
5663,False,False,True,True,False
5664,False,True,True,True,False
5665,False,True,False,False,True
5666,True,False,True,True,False
5667,False,True,False,True,False
5668,True,False,False,True,False
5669,False,True,False,True,False
5670,False,False,False,True,True
5671,True,True,False,True,False
5672,False,True,False,True,False
5673,True,True,False,True,True
5674,True,False,False,True,True
5675,False,True,False,False,True
5676,False,True,False,True,False
5677,True,False,True,True,False
5678,False,True,False,True,False
5679,True,False,False,False,True
5680,False,False,True,False,False
5681,False,False,False,True,False
5682,False,True,True,True,False
5683,True,True,False,True,False
5684,False,False,False,True,False
5685,False,True,True,True,False
5686,False,True,False,False,False
5687,True,True,False,True,False
5688,True,True,False,False,False
5689,False,True,False,True,False
5690,False,True,True,True,False
5691,False,False,False,False,True
5692,False,True,False,True,False
5693,False,False,False,False,False
5694,False,False,True,True,True
5695,True,False,False,True,False
5696,True,False,False,True,True
5697,False,False,False,True,True
5698,True,False,False,True,False
5699,False,False,False,False,False
5700,False,False,False,False,False
5701,False,True,True,True,False
5702,False,True,False,True,False
5703,False,False,False,True,False
5704,False,True,True,False,False
5705,True,False,False,True,False
5706,True,False,False,True,True
5707,False,True,False,True,True
5708,False,True,False,True,True
5709,True,True,True,False,False
5710,False,True,False,False,True
5711,False,True,False,True,False
5712,False,False,False,True,False
5713,False,True,False,False,False
5714,True,False,True,False,False
5715,False,True,False,True,False
5716,False,True,False,True,True
5717,False,True,False,False,True
5718,False,True,False,True,False
5719,False,True,False,True,False
5720,False,True,False,True,False
5721,False,False,False,True,False
5722,True,True,False,True,False
5723,True,True,True,False,False
5724,True,False,False,True,False
5725,False,False,True,False,False
5726,False,True,True,True,False
5727,False,False,False,True,False
5728,False,True,False,True,False
5729,False,False,True,True,True
5730,True,False,False,True,False
5731,False,True,False,True,False
5732,True,True,False,False,False
5733,False,False,False,False,False
5734,False,True,False,True,False
5735,False,True,False,True,False
5736,True,True,False,True,True
5737,False,False,False,False,False
5738,True,True,False,True,False
5739,True,True,True,True,False
5740,False,False,True,False,False
5741,True,True,False,True,False
5742,False,False,True,True,False
5743,False,True,True,True,False
5744,False,False,False,True,False
5745,False,True,False,False,False
5746,True,True,True,True,False
5747,False,False,False,True,False
5748,True,True,False,True,False
5749,True,False,True,False,False
5750,False,False,False,True,True
5751,False,True,False,True,False
5752,True,False,True,True,False
5753,True,True,False,False,True
5754,False,True,False,False,False
5755,False,True,False,True,False
5756,True,True,False,True,True
5757,True,False,True,True,False
5758,False,True,False,True,False
5759,False,False,False,True,True
5760,False,False,False,True,False
5761,True,True,False,True,False
5762,False,False,False,True,False
5763,True,True,False,True,False
5764,False,True,False,True,False
5765,False,True,False,True,False
5766,False,False,True,False,False
5767,True,True,False,True,False
5768,False,False,True,True,False
5769,True,False,True,True,False
5770,False,False,False,False,False
5771,False,False,True,False,False
5772,False,True,False,True,False
5773,True,True,True,True,False
5774,True,False,False,True,False
5775,False,True,False,True,False
5776,False,False,False,False,False
5777,True,True,True,True,False
5778,False,True,False,True,False
5779,False,False,False,False,False
5780,False,False,False,True,False
5781,False,False,False,True,False
5782,False,False,True,False,True
5783,False,False,True,True,False
5784,True,False,False,True,True
5785,True,False,False,False,False
5786,True,False,False,False,False
5787,True,False,False,True,False
5788,False,False,True,False,False
5789,True,False,False,False,False
5790,False,True,False,False,False
5791,False,True,True,False,False
5792,True,False,True,True,False
5793,False,True,False,True,True
5794,True,True,False,False,True
5795,False,False,False,True,False
5796,True,True,False,True,True
5797,False,True,True,False,False
5798,False,True,True,False,False
5799,True,True,False,True,True
5800,True,False,False,True,False
5801,False,False,False,True,True
5802,False,True,True,False,False
5803,True,True,False,True,False
5804,True,False,False,True,False
5805,True,False,False,True,True
5806,False,True,False,False,True
5807,False,False,False,False,False
5808,False,True,True,True,False
5809,False,True,True,False,False
5810,False,False,False,False,False
5811,True,False,True,True,False
5812,True,False,False,False,True
5813,False,False,False,False,True
5814,False,True,False,True,True
5815,False,False,False,True,False
5816,False,True,True,False,False
5817,True,True,False,True,True
5818,True,True,False,True,False
5819,False,False,False,True,True
5820,False,True,True,True,False
5821,False,False,True,True,False
5822,True,True,False,True,False
5823,False,True,True,False,False
5824,False,True,False,True,False
5825,True,False,True,True,False
5826,False,True,False,True,False
5827,False,True,False,False,False
5828,True,True,True,True,False
5829,False,True,True,True,False
5830,True,True,False,False,False
5831,False,True,True,False,True
5832,True,True,False,False,False
5833,False,True,False,False,False
5834,True,False,True,True,False
5835,False,True,False,True,False
5836,True,False,False,True,True
5837,False,True,True,False,False
5838,False,False,False,True,False
5839,True,True,False,True,True
5840,False,True,True,True,False
5841,False,False,False,True,False
5842,False,False,True,True,False
5843,False,False,False,True,False
5844,True,True,True,False,False
5845,False,True,False,True,False
